profileID;respID;qID;altID;obsID;type;processing;origin;image
4;47;1;3;737;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;47;2;1;738;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
2;47;2;2;738;Organic;Natural;Brazil Central Plateau;organic.jpg
1;47;2;3;738;Special;Natural;Brazil Central Plateau;special.jpg
1;47;3;1;739;Special;Natural;Brazil Central Plateau;special.jpg
15;47;3;2;739;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;47;3;3;739;Organic;Natural;Colombia Cauca;organic.jpg
13;47;4;1;740;Special;Washed;Colombia Cauca;special.jpg
1;47;4;2;740;Special;Natural;Brazil Central Plateau;special.jpg
10;47;4;3;740;Organic;Natural;Colombia Cauca;organic.jpg
7;47;5;1;741;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;47;5;2;741;Special;Natural;Brazil Central Plateau;special.jpg
15;47;5;3;741;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;47;6;1;742;Organic;Natural;Colombia Cauca;organic.jpg
3;47;6;2;742;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;47;6;3;742;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;47;7;1;743;Special;Natural;Colombia Cauca;special.jpg
4;47;7;2;743;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;47;7;3;743;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
14;47;8;1;744;Organic;Washed;Colombia Cauca;organic.jpg
2;47;8;2;744;Organic;Natural;Brazil Central Plateau;organic.jpg
5;47;8;3;744;Special;Washed;Brazil Central Plateau;special.jpg
16;47;9;1;745;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
3;47;9;2;745;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
5;47;9;3;745;Special;Washed;Brazil Central Plateau;special.jpg
9;47;10;1;746;Special;Natural;Colombia Cauca;special.jpg
4;47;10;2;746;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
6;47;10;3;746;Organic;Washed;Brazil Central Plateau;organic.jpg
2;47;11;1;747;Organic;Natural;Brazil Central Plateau;organic.jpg
14;47;11;2;747;Organic;Washed;Colombia Cauca;organic.jpg
10;47;11;3;747;Organic;Natural;Colombia Cauca;organic.jpg
9;47;12;1;748;Special;Natural;Colombia Cauca;special.jpg
1;47;12;2;748;Special;Natural;Brazil Central Plateau;special.jpg
7;47;12;3;748;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;47;13;1;749;Special;Washed;Colombia Cauca;special.jpg
9;47;13;2;749;Special;Natural;Colombia Cauca;special.jpg
16;47;13;3;749;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
12;47;14;1;750;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;47;14;2;750;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;47;14;3;750;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
10;47;15;1;751;Organic;Natural;Colombia Cauca;organic.jpg
9;47;15;2;751;Special;Natural;Colombia Cauca;special.jpg
3;47;15;3;751;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;47;16;1;752;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;47;16;2;752;Special;Natural;Brazil Central Plateau;special.jpg
16;47;16;3;752;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
5;48;1;1;753;Special;Washed;Brazil Central Plateau;special.jpg
2;48;1;2;753;Organic;Natural;Brazil Central Plateau;organic.jpg
9;48;1;3;753;Special;Natural;Colombia Cauca;special.jpg
9;48;2;1;754;Special;Natural;Colombia Cauca;special.jpg
3;48;2;2;754;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;48;2;3;754;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;48;3;1;755;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;48;3;2;755;Special;Natural;Brazil Central Plateau;special.jpg
6;48;3;3;755;Organic;Washed;Brazil Central Plateau;organic.jpg
15;48;4;1;756;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;48;4;2;756;Organic;Washed;Colombia Cauca;organic.jpg
9;48;4;3;756;Special;Natural;Colombia Cauca;special.jpg
2;48;5;1;757;Organic;Natural;Brazil Central Plateau;organic.jpg
13;48;5;2;757;Special;Washed;Colombia Cauca;special.jpg
16;48;5;3;757;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
16;48;6;1;758;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;48;6;2;758;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;48;6;3;758;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
6;48;7;1;759;Organic;Washed;Brazil Central Plateau;organic.jpg
4;48;7;2;759;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;48;7;3;759;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;48;8;1;760;Special;Washed;Brazil Central Plateau;special.jpg
16;48;8;2;760;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
14;48;8;3;760;Organic;Washed;Colombia Cauca;organic.jpg
9;48;9;1;761;Special;Natural;Colombia Cauca;special.jpg
13;48;9;2;761;Special;Washed;Colombia Cauca;special.jpg
6;48;9;3;761;Organic;Washed;Brazil Central Plateau;organic.jpg
1;48;10;1;762;Special;Natural;Brazil Central Plateau;special.jpg
15;48;10;2;762;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
13;48;10;3;762;Special;Washed;Colombia Cauca;special.jpg
5;48;11;1;763;Special;Washed;Brazil Central Plateau;special.jpg
13;48;11;2;763;Special;Washed;Colombia Cauca;special.jpg
9;48;11;3;763;Special;Natural;Colombia Cauca;special.jpg
5;48;12;1;764;Special;Washed;Brazil Central Plateau;special.jpg
13;48;12;2;764;Special;Washed;Colombia Cauca;special.jpg
10;48;12;3;764;Organic;Natural;Colombia Cauca;organic.jpg
1;48;13;1;765;Special;Natural;Brazil Central Plateau;special.jpg
9;48;13;2;765;Special;Natural;Colombia Cauca;special.jpg
3;48;13;3;765;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;48;14;1;766;Organic;Natural;Brazil Central Plateau;organic.jpg
13;48;14;2;766;Special;Washed;Colombia Cauca;special.jpg
12;48;14;3;766;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
6;48;15;1;767;Organic;Washed;Brazil Central Plateau;organic.jpg
3;48;15;2;767;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
13;48;15;3;767;Special;Washed;Colombia Cauca;special.jpg
4;48;16;1;768;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
1;48;16;2;768;Special;Natural;Brazil Central Plateau;special.jpg
11;48;16;3;768;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;49;1;1;769;Organic;Natural;Brazil Central Plateau;organic.jpg
3;49;1;2;769;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
13;49;1;3;769;Special;Washed;Colombia Cauca;special.jpg
11;49;2;1;770;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;49;2;2;770;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;49;2;3;770;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
6;49;3;1;771;Organic;Washed;Brazil Central Plateau;organic.jpg
9;49;3;2;771;Special;Natural;Colombia Cauca;special.jpg
2;49;3;3;771;Organic;Natural;Brazil Central Plateau;organic.jpg
1;49;4;1;772;Special;Natural;Brazil Central Plateau;special.jpg
12;49;4;2;772;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
15;49;4;3;772;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
6;49;5;1;773;Organic;Washed;Brazil Central Plateau;organic.jpg
10;49;5;2;773;Organic;Natural;Colombia Cauca;organic.jpg
9;49;5;3;773;Special;Natural;Colombia Cauca;special.jpg
2;49;6;1;774;Organic;Natural;Brazil Central Plateau;organic.jpg
13;49;6;2;774;Special;Washed;Colombia Cauca;special.jpg
1;49;6;3;774;Special;Natural;Brazil Central Plateau;special.jpg
1;49;7;1;775;Special;Natural;Brazil Central Plateau;special.jpg
15;49;7;2;775;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
4;49;7;3;775;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;49;8;1;776;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
12;49;8;2;776;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;49;8;3;776;Special;Natural;Colombia Cauca;special.jpg
6;49;9;1;777;Organic;Washed;Brazil Central Plateau;organic.jpg
13;49;9;2;777;Special;Washed;Colombia Cauca;special.jpg
12;49;9;3;777;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;49;10;1;778;Special;Natural;Colombia Cauca;special.jpg
1;49;10;2;778;Special;Natural;Brazil Central Plateau;special.jpg
16;49;10;3;778;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
14;49;11;1;779;Organic;Washed;Colombia Cauca;organic.jpg
9;49;11;2;779;Special;Natural;Colombia Cauca;special.jpg
11;49;11;3;779;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;49;12;1;780;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
5;49;12;2;780;Special;Washed;Brazil Central Plateau;special.jpg
8;49;12;3;780;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;49;13;1;781;Special;Natural;Brazil Central Plateau;special.jpg
2;49;13;2;781;Organic;Natural;Brazil Central Plateau;organic.jpg
4;49;13;3;781;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;49;14;1;782;Special;Natural;Colombia Cauca;special.jpg
13;49;14;2;782;Special;Washed;Colombia Cauca;special.jpg
14;49;14;3;782;Organic;Washed;Colombia Cauca;organic.jpg
12;49;15;1;783;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
16;49;15;2;783;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;49;15;3;783;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
16;49;16;1;784;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;49;16;2;784;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
6;49;16;3;784;Organic;Washed;Brazil Central Plateau;organic.jpg
5;50;1;1;785;Special;Washed;Brazil Central Plateau;special.jpg
7;50;1;2;785;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
9;50;1;3;785;Special;Natural;Colombia Cauca;special.jpg
12;50;2;1;786;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
8;50;2;2;786;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;50;2;3;786;Special;Natural;Brazil Central Plateau;special.jpg
1;50;3;1;787;Special;Natural;Brazil Central Plateau;special.jpg
14;50;3;2;787;Organic;Washed;Colombia Cauca;organic.jpg
16;50;3;3;787;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;50;4;1;788;Special;Washed;Colombia Cauca;special.jpg
11;50;4;2;788;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
4;50;4;3;788;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;50;5;1;789;Organic;Natural;Brazil Central Plateau;organic.jpg
11;50;5;2;789;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;50;5;3;789;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
5;50;6;1;790;Special;Washed;Brazil Central Plateau;special.jpg
6;50;6;2;790;Organic;Washed;Brazil Central Plateau;organic.jpg
15;50;6;3;790;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;50;7;1;791;Special;Washed;Brazil Central Plateau;special.jpg
14;50;7;2;791;Organic;Washed;Colombia Cauca;organic.jpg
13;50;7;3;791;Special;Washed;Colombia Cauca;special.jpg
12;50;8;1;792;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;50;8;2;792;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
3;50;8;3;792;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;50;9;1;793;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
3;50;9;2;793;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;50;9;3;793;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;50;10;1;794;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;50;10;2;794;Special;Natural;Brazil Central Plateau;special.jpg
11;50;10;3;794;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;50;11;1;795;Organic;Washed;Colombia Cauca;organic.jpg
11;50;11;2;795;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;50;11;3;795;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;50;12;1;796;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;50;12;2;796;Organic;Natural;Colombia Cauca;organic.jpg
6;50;12;3;796;Organic;Washed;Brazil Central Plateau;organic.jpg
2;50;13;1;797;Organic;Natural;Brazil Central Plateau;organic.jpg
9;50;13;2;797;Special;Natural;Colombia Cauca;special.jpg
12;50;13;3;797;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
14;50;14;1;798;Organic;Washed;Colombia Cauca;organic.jpg
4;50;14;2;798;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
16;50;14;3;798;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
2;50;15;1;799;Organic;Natural;Brazil Central Plateau;organic.jpg
8;50;15;2;799;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
13;50;15;3;799;Special;Washed;Colombia Cauca;special.jpg
12;50;16;1;800;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;50;16;2;800;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;50;16;3;800;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
10;51;1;1;801;Organic;Natural;Colombia Cauca;organic.jpg
8;51;1;2;801;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
4;51;1;3;801;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;51;2;1;802;Organic;Natural;Brazil Central Plateau;organic.jpg
8;51;2;2;802;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
7;51;2;3;802;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;51;3;1;803;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;51;3;2;803;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
9;51;3;3;803;Special;Natural;Colombia Cauca;special.jpg
8;51;4;1;804;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
9;51;4;2;804;Special;Natural;Colombia Cauca;special.jpg
13;51;4;3;804;Special;Washed;Colombia Cauca;special.jpg
12;51;5;1;805;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
11;51;5;2;805;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;51;5;3;805;Organic;Natural;Colombia Cauca;organic.jpg
9;51;6;1;806;Special;Natural;Colombia Cauca;special.jpg
4;51;6;2;806;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
11;51;6;3;806;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;51;7;1;807;Organic;Natural;Colombia Cauca;organic.jpg
3;51;7;2;807;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
1;51;7;3;807;Special;Natural;Brazil Central Plateau;special.jpg
1;51;8;1;808;Special;Natural;Brazil Central Plateau;special.jpg
2;51;8;2;808;Organic;Natural;Brazil Central Plateau;organic.jpg
9;51;8;3;808;Special;Natural;Colombia Cauca;special.jpg
7;51;9;1;809;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
16;51;9;2;809;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
1;51;9;3;809;Special;Natural;Brazil Central Plateau;special.jpg
11;51;10;1;810;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;51;10;2;810;Special;Natural;Colombia Cauca;special.jpg
5;51;10;3;810;Special;Washed;Brazil Central Plateau;special.jpg
5;51;11;1;811;Special;Washed;Brazil Central Plateau;special.jpg
6;51;11;2;811;Organic;Washed;Brazil Central Plateau;organic.jpg
12;51;11;3;811;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;51;12;1;812;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
1;51;12;2;812;Special;Natural;Brazil Central Plateau;special.jpg
11;51;12;3;812;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;51;13;1;813;Special;Washed;Colombia Cauca;special.jpg
3;51;13;2;813;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;51;13;3;813;Organic;Washed;Brazil Central Plateau;organic.jpg
13;51;14;1;814;Special;Washed;Colombia Cauca;special.jpg
12;51;14;2;814;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;51;14;3;814;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;51;15;1;815;Organic;Washed;Colombia Cauca;organic.jpg
11;51;15;2;815;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;51;15;3;815;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;51;16;1;816;Organic;Natural;Colombia Cauca;organic.jpg
3;51;16;2;816;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
5;51;16;3;816;Special;Washed;Brazil Central Plateau;special.jpg
7;52;1;1;817;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;52;1;2;817;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
12;52;1;3;817;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;52;2;1;818;Special;Natural;Brazil Central Plateau;special.jpg
10;52;2;2;818;Organic;Natural;Colombia Cauca;organic.jpg
8;52;2;3;818;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;52;3;1;819;Special;Natural;Brazil Central Plateau;special.jpg
2;52;3;2;819;Organic;Natural;Brazil Central Plateau;organic.jpg
4;52;3;3;819;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;52;4;1;820;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;52;4;2;820;Special;Washed;Brazil Central Plateau;special.jpg
2;52;4;3;820;Organic;Natural;Brazil Central Plateau;organic.jpg
14;52;5;1;821;Organic;Washed;Colombia Cauca;organic.jpg
8;52;5;2;821;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
9;52;5;3;821;Special;Natural;Colombia Cauca;special.jpg
1;52;6;1;822;Special;Natural;Brazil Central Plateau;special.jpg
2;52;6;2;822;Organic;Natural;Brazil Central Plateau;organic.jpg
14;52;6;3;822;Organic;Washed;Colombia Cauca;organic.jpg
9;52;7;1;823;Special;Natural;Colombia Cauca;special.jpg
7;52;7;2;823;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;52;7;3;823;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;52;8;1;824;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
16;52;8;2;824;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
6;52;8;3;824;Organic;Washed;Brazil Central Plateau;organic.jpg
8;52;9;1;825;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;52;9;2;825;Organic;Washed;Brazil Central Plateau;organic.jpg
14;52;9;3;825;Organic;Washed;Colombia Cauca;organic.jpg
10;52;10;1;826;Organic;Natural;Colombia Cauca;organic.jpg
11;52;10;2;826;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
1;52;10;3;826;Special;Natural;Brazil Central Plateau;special.jpg
15;52;11;1;827;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;52;11;2;827;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;52;11;3;827;Special;Natural;Brazil Central Plateau;special.jpg
1;52;12;1;828;Special;Natural;Brazil Central Plateau;special.jpg
2;52;12;2;828;Organic;Natural;Brazil Central Plateau;organic.jpg
6;52;12;3;828;Organic;Washed;Brazil Central Plateau;organic.jpg
16;52;13;1;829;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
12;52;13;2;829;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;52;13;3;829;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
12;52;14;1;830;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;52;14;2;830;Organic;Natural;Brazil Central Plateau;organic.jpg
16;52;14;3;830;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
3;52;15;1;831;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
15;52;15;2;831;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
16;52;15;3;831;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;52;16;1;832;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
1;52;16;2;832;Special;Natural;Brazil Central Plateau;special.jpg
14;52;16;3;832;Organic;Washed;Colombia Cauca;organic.jpg
16;53;1;1;833;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
1;53;1;2;833;Special;Natural;Brazil Central Plateau;special.jpg
9;53;1;3;833;Special;Natural;Colombia Cauca;special.jpg
6;53;2;1;834;Organic;Washed;Brazil Central Plateau;organic.jpg
9;53;2;2;834;Special;Natural;Colombia Cauca;special.jpg
14;53;2;3;834;Organic;Washed;Colombia Cauca;organic.jpg
2;53;3;1;835;Organic;Natural;Brazil Central Plateau;organic.jpg
4;53;3;2;835;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;53;3;3;835;Special;Natural;Colombia Cauca;special.jpg
14;53;4;1;836;Organic;Washed;Colombia Cauca;organic.jpg
3;53;4;2;836;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;53;4;3;836;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;53;5;1;837;Organic;Natural;Colombia Cauca;organic.jpg
11;53;5;2;837;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
8;53;5;3;837;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;53;6;1;838;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
11;53;6;2;838;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;53;6;3;838;Organic;Washed;Colombia Cauca;organic.jpg
2;53;7;1;839;Organic;Natural;Brazil Central Plateau;organic.jpg
8;53;7;2;839;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;53;7;3;839;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;53;8;1;840;Organic;Washed;Brazil Central Plateau;organic.jpg
13;53;8;2;840;Special;Washed;Colombia Cauca;special.jpg
16;53;8;3;840;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;53;9;1;841;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
8;53;9;2;841;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;53;9;3;841;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;53;10;1;842;Special;Natural;Brazil Central Plateau;special.jpg
8;53;10;2;842;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;53;10;3;842;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
14;53;11;1;843;Organic;Washed;Colombia Cauca;organic.jpg
16;53;11;2;843;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;53;11;3;843;Organic;Natural;Colombia Cauca;organic.jpg
2;53;12;1;844;Organic;Natural;Brazil Central Plateau;organic.jpg
